variable,lat,lon,value
surface-latent-heat-flux_coldest-quarter,-14.0,34.0,33.865413665771484
surface-latent-heat-flux_coldest-quarter,-14.0,34.5,67.94020080566406
surface-latent-heat-flux_coldest-quarter,-13.5,0.5,116.57051849365234
surface-latent-heat-flux_coldest-quarter,-13.5,1.0,117.86644744873047
surface-latent-heat-flux_coldest-quarter,-13.5,1.5,117.6455078125
surface-latent-heat-flux_coldest-quarter,-13.5,2.0,116.19352722167969
surface-latent-heat-flux_coldest-quarter,-13.5,2.5,113.13441467285156
surface-latent-heat-flux_coldest-quarter,-13.5,3.0,111.8666763305664
surface-latent-heat-flux_coldest-quarter,-13.5,3.5,111.44457244873047
surface-latent-heat-flux_coldest-quarter,-13.5,4.0,109.44927215576172
surface-latent-heat-flux_coldest-quarter,-13.5,4.5,106.60771179199219
surface-latent-heat-flux_coldest-quarter,-13.5,5.0,105.44181823730469
surface-latent-heat-flux_coldest-quarter,-13.5,5.5,100.5444564819336
surface-latent-heat-flux_coldest-quarter,-13.5,6.0,98.807373046875
surface-latent-heat-flux_coldest-quarter,-13.5,6.5,93.54969787597656
surface-latent-heat-flux_coldest-quarter,-13.5,7.0,91.04203033447266
surface-latent-heat-flux_coldest-quarter,-13.5,7.5,91.97026062011719
surface-latent-heat-flux_coldest-quarter,-13.5,8.0,92.32020568847656
surface-latent-heat-flux_coldest-quarter,-13.5,8.5,90.54112243652344
surface-latent-heat-flux_coldest-quarter,-13.5,9.0,89.2823486328125
surface-latent-heat-flux_coldest-quarter,-13.5,9.5,86.24961853027344
surface-latent-heat-flux_coldest-quarter,-13.5,10.0,83.70381164550781
surface-latent-heat-flux_coldest-quarter,-13.5,10.5,79.5963363647461
surface-latent-heat-flux_coldest-quarter,-13.5,11.0,72.11610412597656
surface-latent-heat-flux_coldest-quarter,-13.5,11.5,63.88352584838867
surface-latent-heat-flux_coldest-quarter,-13.5,12.0,56.079071044921875
surface-latent-heat-flux_coldest-quarter,-13.5,12.5,28.21087074279785
surface-latent-heat-flux_coldest-quarter,-13.5,13.0,4.807982444763184
surface-latent-heat-flux_coldest-quarter,-13.5,13.5,4.58975076675415
surface-latent-heat-flux_coldest-quarter,-13.5,14.0,44.23944091796875
surface-latent-heat-flux_coldest-quarter,-13.5,14.5,56.754878997802734
surface-latent-heat-flux_coldest-quarter,-13.5,15.0,44.95512008666992
surface-latent-heat-flux_coldest-quarter,-13.5,15.5,36.394309997558594
surface-latent-heat-flux_coldest-quarter,-13.5,16.0,43.111122131347656
surface-latent-heat-flux_coldest-quarter,-13.5,16.5,32.638450622558594
surface-latent-heat-flux_coldest-quarter,-13.5,17.0,31.53336524963379
surface-latent-heat-flux_coldest-quarter,-13.5,17.5,31.857894897460938
surface-latent-heat-flux_coldest-quarter,-13.5,18.0,39.73868942260742
surface-latent-heat-flux_coldest-quarter,-13.5,18.5,32.45539474487305
surface-latent-heat-flux_coldest-quarter,-13.5,19.0,29.244131088256836
surface-latent-heat-flux_coldest-quarter,-13.5,19.5,27.619400024414062
surface-latent-heat-flux_coldest-quarter,-13.5,20.0,28.873046875
surface-latent-heat-flux_coldest-quarter,-13.5,20.5,28.443857192993164
surface-latent-heat-flux_coldest-quarter,-13.5,21.0,31.10378646850586
surface-latent-heat-flux_coldest-quarter,-13.5,21.5,42.565731048583984
surface-latent-heat-flux_coldest-quarter,-13.5,22.0,38.762638092041016
surface-latent-heat-flux_coldest-quarter,-13.5,22.5,39.65678787231445
surface-latent-heat-flux_coldest-quarter,-13.5,23.0,45.48657989501953
surface-latent-heat-flux_coldest-quarter,-13.5,23.5,47.1710090637207
surface-latent-heat-flux_coldest-quarter,-13.5,24.0,42.94058609008789
surface-latent-heat-flux_coldest-quarter,-13.5,24.5,32.14800262451172
surface-latent-heat-flux_coldest-quarter,-13.5,25.0,35.13266372680664
surface-latent-heat-flux_coldest-quarter,-13.5,25.5,37.443756103515625
surface-latent-heat-flux_coldest-quarter,-13.5,26.0,41.63597869873047
surface-latent-heat-flux_coldest-quarter,-13.5,26.5,37.186580657958984
surface-latent-heat-flux_coldest-quarter,-13.5,27.0,36.30283737182617
surface-latent-heat-flux_coldest-quarter,-13.5,27.5,37.437435150146484
surface-latent-heat-flux_coldest-quarter,-13.5,28.0,43.81354522705078
surface-latent-heat-flux_coldest-quarter,-13.5,28.5,39.68415069580078
surface-latent-heat-flux_coldest-quarter,-13.5,29.0,39.9128532409668
surface-latent-heat-flux_coldest-quarter,-13.5,29.5,39.40963363647461
surface-latent-heat-flux_coldest-quarter,-13.5,30.0,43.21826934814453
surface-latent-heat-flux_coldest-quarter,-13.5,30.5,38.6553955078125
surface-latent-heat-flux_coldest-quarter,-13.5,31.0,41.260223388671875
surface-latent-heat-flux_coldest-quarter,-13.5,31.5,32.10708999633789
surface-latent-heat-flux_coldest-quarter,-13.5,32.0,23.215272903442383
surface-latent-heat-flux_coldest-quarter,-13.5,32.5,27.060836791992188
surface-latent-heat-flux_coldest-quarter,-13.5,33.0,32.43688201904297
surface-latent-heat-flux_coldest-quarter,-13.5,33.5,19.380064010620117
surface-latent-heat-flux_coldest-quarter,-13.5,34.0,34.94719696044922
surface-latent-heat-flux_coldest-quarter,-13.5,34.5,102.95831298828125
surface-latent-heat-flux_coldest-quarter,-13.0,0.5,123.57466888427734
surface-latent-heat-flux_coldest-quarter,-13.0,1.0,123.45710754394531
surface-latent-heat-flux_coldest-quarter,-13.0,1.5,122.46409606933594
surface-latent-heat-flux_coldest-quarter,-13.0,2.0,118.6327896118164
surface-latent-heat-flux_coldest-quarter,-13.0,2.5,115.4081039428711
surface-latent-heat-flux_coldest-quarter,-13.0,3.0,113.7461929321289
surface-latent-heat-flux_coldest-quarter,-13.0,3.5,112.34767150878906
surface-latent-heat-flux_coldest-quarter,-13.0,4.0,109.59431457519531
surface-latent-heat-flux_coldest-quarter,-13.0,4.5,106.39488220214844
surface-latent-heat-flux_coldest-quarter,-13.0,5.0,104.83123016357422
surface-latent-heat-flux_coldest-quarter,-13.0,5.5,102.6570816040039
surface-latent-heat-flux_coldest-quarter,-13.0,6.0,101.40953063964844
surface-latent-heat-flux_coldest-quarter,-13.0,6.5,97.5209732055664
surface-latent-heat-flux_coldest-quarter,-13.0,7.0,97.62278747558594
surface-latent-heat-flux_coldest-quarter,-13.0,7.5,95.20713806152344
surface-latent-heat-flux_coldest-quarter,-13.0,8.0,92.51924133300781
surface-latent-heat-flux_coldest-quarter,-13.0,8.5,91.08002471923828
surface-latent-heat-flux_coldest-quarter,-13.0,9.0,89.29302215576172
surface-latent-heat-flux_coldest-quarter,-13.0,9.5,88.1226806640625
surface-latent-heat-flux_coldest-quarter,-13.0,10.0,85.01676177978516
surface-latent-heat-flux_coldest-quarter,-13.0,10.5,78.91439056396484
surface-latent-heat-flux_coldest-quarter,-13.0,11.0,72.4997787475586
surface-latent-heat-flux_coldest-quarter,-13.0,11.5,65.31876373291016
surface-latent-heat-flux_coldest-quarter,-13.0,12.0,61.2236442565918
surface-latent-heat-flux_coldest-quarter,-13.0,12.5,49.98177719116211
surface-latent-heat-flux_coldest-quarter,-13.0,13.0,35.45784378051758
surface-latent-heat-flux_coldest-quarter,-13.0,13.5,13.959540367126465
surface-latent-heat-flux_coldest-quarter,-13.0,14.0,16.825428009033203
surface-latent-heat-flux_coldest-quarter,-13.0,14.5,44.81749725341797
surface-latent-heat-flux_coldest-quarter,-13.0,15.0,72.27949523925781
surface-latent-heat-flux_coldest-quarter,-13.0,15.5,50.96181106567383
surface-latent-heat-flux_coldest-quarter,-13.0,16.0,50.059059143066406
surface-latent-heat-flux_coldest-quarter,-13.0,16.5,48.2206916809082
surface-latent-heat-flux_coldest-quarter,-13.0,17.0,39.66637420654297
surface-latent-heat-flux_coldest-quarter,-13.0,17.5,38.85009765625
surface-latent-heat-flux_coldest-quarter,-13.0,18.0,41.30466079711914
surface-latent-heat-flux_coldest-quarter,-13.0,18.5,38.656883239746094
surface-latent-heat-flux_coldest-quarter,-13.0,19.0,36.26004409790039
surface-latent-heat-flux_coldest-quarter,-13.0,19.5,38.22676467895508
surface-latent-heat-flux_coldest-quarter,-13.0,20.0,31.368486404418945
surface-latent-heat-flux_coldest-quarter,-13.0,20.5,39.344364166259766
surface-latent-heat-flux_coldest-quarter,-13.0,21.0,43.14190673828125
surface-latent-heat-flux_coldest-quarter,-13.0,21.5,45.624717712402344
surface-latent-heat-flux_coldest-quarter,-13.0,22.0,40.602317810058594
surface-latent-heat-flux_coldest-quarter,-13.0,22.5,41.76971435546875
surface-latent-heat-flux_coldest-quarter,-13.0,23.0,52.48175811767578
surface-latent-heat-flux_coldest-quarter,-13.0,23.5,54.19197463989258
surface-latent-heat-flux_coldest-quarter,-13.0,24.0,49.31343460083008
surface-latent-heat-flux_coldest-quarter,-13.0,24.5,51.073638916015625
surface-latent-heat-flux_coldest-quarter,-13.0,25.0,45.78106689453125
surface-latent-heat-flux_coldest-quarter,-13.0,25.5,41.44060516357422
surface-latent-heat-flux_coldest-quarter,-13.0,26.0,39.3968620300293
surface-latent-heat-flux_coldest-quarter,-13.0,26.5,39.32401657104492
surface-latent-heat-flux_coldest-quarter,-13.0,27.0,34.80045700073242
surface-latent-heat-flux_coldest-quarter,-13.0,27.5,34.45798873901367
surface-latent-heat-flux_coldest-quarter,-13.0,28.0,42.0403938293457
surface-latent-heat-flux_coldest-quarter,-13.0,28.5,48.11100387573242
surface-latent-heat-flux_coldest-quarter,-13.0,29.0,34.020606994628906
surface-latent-heat-flux_coldest-quarter,-13.0,29.5,35.27653503417969
surface-latent-heat-flux_coldest-quarter,-13.0,30.0,33.88343048095703
surface-latent-heat-flux_coldest-quarter,-13.0,30.5,42.98750686645508
surface-latent-heat-flux_coldest-quarter,-13.0,31.0,40.72346115112305
surface-latent-heat-flux_coldest-quarter,-13.0,31.5,39.51219940185547
surface-latent-heat-flux_coldest-quarter,-13.0,32.0,26.392635345458984
surface-latent-heat-flux_coldest-quarter,-13.0,32.5,36.994720458984375
surface-latent-heat-flux_coldest-quarter,-13.0,33.0,21.972103118896484
surface-latent-heat-flux_coldest-quarter,-13.0,33.5,19.260168075561523
surface-latent-heat-flux_coldest-quarter,-13.0,34.0,34.14992141723633
surface-latent-heat-flux_coldest-quarter,-13.0,34.5,110.78504180908203
surface-latent-heat-flux_coldest-quarter,-12.5,0.5,127.6505355834961
surface-latent-heat-flux_coldest-quarter,-12.5,1.0,127.31434631347656
surface-latent-heat-flux_coldest-quarter,-12.5,1.5,124.12667083740234
surface-latent-heat-flux_coldest-quarter,-12.5,2.0,120.50276947021484
surface-latent-heat-flux_coldest-quarter,-12.5,2.5,117.53080749511719
surface-latent-heat-flux_coldest-quarter,-12.5,3.0,114.39228057861328
surface-latent-heat-flux_coldest-quarter,-12.5,3.5,111.42639923095703
surface-latent-heat-flux_coldest-quarter,-12.5,4.0,107.80164337158203
surface-latent-heat-flux_coldest-quarter,-12.5,4.5,103.92173767089844
surface-latent-heat-flux_coldest-quarter,-12.5,5.0,102.10962677001953
surface-latent-heat-flux_coldest-quarter,-12.5,5.5,101.69024658203125
surface-latent-heat-flux_coldest-quarter,-12.5,6.0,101.77850341796875
surface-latent-heat-flux_coldest-quarter,-12.5,6.5,99.41017150878906
surface-latent-heat-flux_coldest-quarter,-12.5,7.0,100.87672424316406
surface-latent-heat-flux_coldest-quarter,-12.5,7.5,97.836669921875
surface-latent-heat-flux_coldest-quarter,-12.5,8.0,95.137939453125
surface-latent-heat-flux_coldest-quarter,-12.5,8.5,91.5474624633789
surface-latent-heat-flux_coldest-quarter,-12.5,9.0,90.00748443603516
surface-latent-heat-flux_coldest-quarter,-12.5,9.5,90.9664306640625
surface-latent-heat-flux_coldest-quarter,-12.5,10.0,86.53279876708984
surface-latent-heat-flux_coldest-quarter,-12.5,10.5,80.67724609375
surface-latent-heat-flux_coldest-quarter,-12.5,11.0,74.93511962890625
surface-latent-heat-flux_coldest-quarter,-12.5,11.5,67.94993591308594
surface-latent-heat-flux_coldest-quarter,-12.5,12.0,64.63373565673828
surface-latent-heat-flux_coldest-quarter,-12.5,12.5,57.52632522583008
surface-latent-heat-flux_coldest-quarter,-12.5,13.0,43.46187210083008
surface-latent-heat-flux_coldest-quarter,-12.5,13.5,50.0625
surface-latent-heat-flux_coldest-quarter,-12.5,14.0,37.05084228515625
surface-latent-heat-flux_coldest-quarter,-12.5,14.5,92.3422622680664
surface-latent-heat-flux_coldest-quarter,-12.5,15.0,110.98558044433594
surface-latent-heat-flux_coldest-quarter,-12.5,15.5,62.813819885253906
surface-latent-heat-flux_coldest-quarter,-12.5,16.0,58.56341552734375
surface-latent-heat-flux_coldest-quarter,-12.5,16.5,44.1892204284668
surface-latent-heat-flux_coldest-quarter,-12.5,17.0,44.71532440185547
surface-latent-heat-flux_coldest-quarter,-12.5,17.5,46.39656448364258
surface-latent-heat-flux_coldest-quarter,-12.5,18.0,75.17750549316406
surface-latent-heat-flux_coldest-quarter,-12.5,18.5,48.07630157470703
surface-latent-heat-flux_coldest-quarter,-12.5,19.0,39.847286224365234
surface-latent-heat-flux_coldest-quarter,-12.5,19.5,34.50577163696289
surface-latent-heat-flux_coldest-quarter,-12.5,20.0,39.42222213745117
surface-latent-heat-flux_coldest-quarter,-12.5,20.5,45.10883712768555
surface-latent-heat-flux_coldest-quarter,-12.5,21.0,48.19507598876953
surface-latent-heat-flux_coldest-quarter,-12.5,21.5,42.63296127319336
surface-latent-heat-flux_coldest-quarter,-12.5,22.0,43.259403228759766
surface-latent-heat-flux_coldest-quarter,-12.5,22.5,43.760562896728516
surface-latent-heat-flux_coldest-quarter,-12.5,23.0,54.950347900390625
surface-latent-heat-flux_coldest-quarter,-12.5,23.5,51.22377395629883
surface-latent-heat-flux_coldest-quarter,-12.5,24.0,58.5074577331543
surface-latent-heat-flux_coldest-quarter,-12.5,24.5,52.804718017578125
surface-latent-heat-flux_coldest-quarter,-12.5,25.0,56.76166915893555
surface-latent-heat-flux_coldest-quarter,-12.5,25.5,41.49344253540039
surface-latent-heat-flux_coldest-quarter,-12.5,26.0,41.97290802001953
surface-latent-heat-flux_coldest-quarter,-12.5,26.5,43.78279495239258
surface-latent-heat-flux_coldest-quarter,-12.5,27.0,43.533878326416016
surface-latent-heat-flux_coldest-quarter,-12.5,27.5,44.183467864990234
surface-latent-heat-flux_coldest-quarter,-12.5,28.0,48.28211212158203
surface-latent-heat-flux_coldest-quarter,-12.5,28.5,35.83967208862305
surface-latent-heat-flux_coldest-quarter,-12.5,29.0,41.25391387939453
surface-latent-heat-flux_coldest-quarter,-12.5,29.5,42.30133056640625
surface-latent-heat-flux_coldest-quarter,-12.5,30.0,38.88668441772461
surface-latent-heat-flux_coldest-quarter,-12.5,30.5,34.349266052246094
surface-latent-heat-flux_coldest-quarter,-12.5,31.0,32.87602615356445
surface-latent-heat-flux_coldest-quarter,-12.5,31.5,34.053977966308594
surface-latent-heat-flux_coldest-quarter,-12.5,32.0,37.26698684692383
surface-latent-heat-flux_coldest-quarter,-12.5,32.5,29.865800857543945
surface-latent-heat-flux_coldest-quarter,-12.5,33.0,27.625350952148438
surface-latent-heat-flux_coldest-quarter,-12.5,33.5,23.341754913330078
surface-latent-heat-flux_coldest-quarter,-12.5,34.0,46.38328170776367
surface-latent-heat-flux_coldest-quarter,-12.5,34.5,114.09729766845703
surface-latent-heat-flux_coldest-quarter,-12.0,0.5,128.69033813476562
surface-latent-heat-flux_coldest-quarter,-12.0,1.0,126.3717041015625
surface-latent-heat-flux_coldest-quarter,-12.0,1.5,122.4883804321289
surface-latent-heat-flux_coldest-quarter,-12.0,2.0,119.62914276123047
surface-latent-heat-flux_coldest-quarter,-12.0,2.5,117.6798095703125
surface-latent-heat-flux_coldest-quarter,-12.0,3.0,113.75786590576172
surface-latent-heat-flux_coldest-quarter,-12.0,3.5,110.17882537841797
surface-latent-heat-flux_coldest-quarter,-12.0,4.0,106.71824645996094
surface-latent-heat-flux_coldest-quarter,-12.0,4.5,103.5355224609375
surface-latent-heat-flux_coldest-quarter,-12.0,5.0,101.76429748535156
surface-latent-heat-flux_coldest-quarter,-12.0,5.5,99.06603240966797
surface-latent-heat-flux_coldest-quarter,-12.0,6.0,98.89192962646484
surface-latent-heat-flux_coldest-quarter,-12.0,6.5,97.70479583740234
surface-latent-heat-flux_coldest-quarter,-12.0,7.0,99.42316436767578
surface-latent-heat-flux_coldest-quarter,-12.0,7.5,98.61993408203125
surface-latent-heat-flux_coldest-quarter,-12.0,8.0,95.56482696533203
surface-latent-heat-flux_coldest-quarter,-12.0,8.5,92.39185333251953
surface-latent-heat-flux_coldest-quarter,-12.0,9.0,90.90910339355469
surface-latent-heat-flux_coldest-quarter,-12.0,9.5,90.83353424072266
surface-latent-heat-flux_coldest-quarter,-12.0,10.0,86.84053802490234
surface-latent-heat-flux_coldest-quarter,-12.0,10.5,81.30521392822266
surface-latent-heat-flux_coldest-quarter,-12.0,11.0,75.18755340576172
surface-latent-heat-flux_coldest-quarter,-12.0,11.5,69.47019958496094
surface-latent-heat-flux_coldest-quarter,-12.0,12.0,65.78853607177734
surface-latent-heat-flux_coldest-quarter,-12.0,12.5,60.56438446044922
surface-latent-heat-flux_coldest-quarter,-12.0,13.0,50.68289566040039
surface-latent-heat-flux_coldest-quarter,-12.0,13.5,38.540794372558594
surface-latent-heat-flux_coldest-quarter,-12.0,14.0,38.7509765625
surface-latent-heat-flux_coldest-quarter,-12.0,14.5,43.567176818847656
surface-latent-heat-flux_coldest-quarter,-12.0,15.0,97.89972686767578
surface-latent-heat-flux_coldest-quarter,-12.0,15.5,64.39800262451172
surface-latent-heat-flux_coldest-quarter,-12.0,16.0,61.94839859008789
surface-latent-heat-flux_coldest-quarter,-12.0,16.5,77.60093688964844
surface-latent-heat-flux_coldest-quarter,-12.0,17.0,56.9888801574707
surface-latent-heat-flux_coldest-quarter,-12.0,17.5,56.365928649902344
surface-latent-heat-flux_coldest-quarter,-12.0,18.0,82.5601577758789
surface-latent-heat-flux_coldest-quarter,-12.0,18.5,59.804012298583984
surface-latent-heat-flux_coldest-quarter,-12.0,19.0,60.205936431884766
surface-latent-heat-flux_coldest-quarter,-12.0,19.5,57.43387985229492
surface-latent-heat-flux_coldest-quarter,-12.0,20.0,50.74076461791992
surface-latent-heat-flux_coldest-quarter,-12.0,20.5,56.73554229736328
surface-latent-heat-flux_coldest-quarter,-12.0,21.0,50.77014923095703
surface-latent-heat-flux_coldest-quarter,-12.0,21.5,53.655155181884766
surface-latent-heat-flux_coldest-quarter,-12.0,22.0,55.295589447021484
surface-latent-heat-flux_coldest-quarter,-12.0,22.5,58.03884506225586
surface-latent-heat-flux_coldest-quarter,-12.0,23.0,80.77408599853516
surface-latent-heat-flux_coldest-quarter,-12.0,23.5,80.55726623535156
surface-latent-heat-flux_coldest-quarter,-12.0,24.0,55.13959503173828
surface-latent-heat-flux_coldest-quarter,-12.0,24.5,46.0074462890625
surface-latent-heat-flux_coldest-quarter,-12.0,25.0,57.46151351928711
surface-latent-heat-flux_coldest-quarter,-12.0,25.5,48.4254035949707
surface-latent-heat-flux_coldest-quarter,-12.0,26.0,40.950557708740234
surface-latent-heat-flux_coldest-quarter,-12.0,26.5,46.57183074951172
surface-latent-heat-flux_coldest-quarter,-12.0,27.0,42.21390151977539
surface-latent-heat-flux_coldest-quarter,-12.0,27.5,43.284549713134766
surface-latent-heat-flux_coldest-quarter,-12.0,28.0,34.5816535949707
surface-latent-heat-flux_coldest-quarter,-12.0,28.5,38.81978988647461
surface-latent-heat-flux_coldest-quarter,-12.0,29.0,41.601715087890625
surface-latent-heat-flux_coldest-quarter,-12.0,29.5,49.87645721435547
surface-latent-heat-flux_coldest-quarter,-12.0,30.0,48.5211181640625
surface-latent-heat-flux_coldest-quarter,-12.0,30.5,37.729373931884766
surface-latent-heat-flux_coldest-quarter,-12.0,31.0,21.476102828979492
surface-latent-heat-flux_coldest-quarter,-12.0,31.5,35.64603805541992
surface-latent-heat-flux_coldest-quarter,-12.0,32.0,38.03948974609375
surface-latent-heat-flux_coldest-quarter,-12.0,32.5,29.280929565429688
surface-latent-heat-flux_coldest-quarter,-12.0,33.0,38.548614501953125
surface-latent-heat-flux_coldest-quarter,-12.0,33.5,13.39301586151123
surface-latent-heat-flux_coldest-quarter,-12.0,34.0,72.5317153930664
surface-latent-heat-flux_coldest-quarter,-12.0,34.5,113.95101165771484
surface-latent-heat-flux_coldest-quarter,-11.5,0.5,125.21873474121094
surface-latent-heat-flux_coldest-quarter,-11.5,1.0,123.1016845703125
surface-latent-heat-flux_coldest-quarter,-11.5,1.5,119.55516052246094
surface-latent-heat-flux_coldest-quarter,-11.5,2.0,115.89403533935547
surface-latent-heat-flux_coldest-quarter,-11.5,2.5,113.7127685546875
surface-latent-heat-flux_coldest-quarter,-11.5,3.0,110.72596740722656
surface-latent-heat-flux_coldest-quarter,-11.5,3.5,108.4103012084961
surface-latent-heat-flux_coldest-quarter,-11.5,4.0,105.93456268310547
surface-latent-heat-flux_coldest-quarter,-11.5,4.5,103.66632843017578
surface-latent-heat-flux_coldest-quarter,-11.5,5.0,101.09934997558594
surface-latent-heat-flux_coldest-quarter,-11.5,5.5,97.66822052001953
surface-latent-heat-flux_coldest-quarter,-11.5,6.0,95.9873275756836
surface-latent-heat-flux_coldest-quarter,-11.5,6.5,96.72003936767578
surface-latent-heat-flux_coldest-quarter,-11.5,7.0,97.85326385498047
surface-latent-heat-flux_coldest-quarter,-11.5,7.5,96.394775390625
surface-latent-heat-flux_coldest-quarter,-11.5,8.0,94.26849365234375
surface-latent-heat-flux_coldest-quarter,-11.5,8.5,92.0586166381836
surface-latent-heat-flux_coldest-quarter,-11.5,9.0,91.05406951904297
surface-latent-heat-flux_coldest-quarter,-11.5,9.5,90.4247055053711
surface-latent-heat-flux_coldest-quarter,-11.5,10.0,85.27652740478516
surface-latent-heat-flux_coldest-quarter,-11.5,10.5,79.54340362548828
surface-latent-heat-flux_coldest-quarter,-11.5,11.0,73.84380340576172
surface-latent-heat-flux_coldest-quarter,-11.5,11.5,68.78584289550781
surface-latent-heat-flux_coldest-quarter,-11.5,12.0,64.71057891845703
surface-latent-heat-flux_coldest-quarter,-11.5,12.5,59.508575439453125
surface-latent-heat-flux_coldest-quarter,-11.5,13.0,49.46510696411133
surface-latent-heat-flux_coldest-quarter,-11.5,13.5,35.61111831665039
surface-latent-heat-flux_coldest-quarter,-11.5,14.0,24.6787166595459
surface-latent-heat-flux_coldest-quarter,-11.5,14.5,44.9619140625
surface-latent-heat-flux_coldest-quarter,-11.5,15.0,88.07347869873047
surface-latent-heat-flux_coldest-quarter,-11.5,15.5,92.3696517944336
surface-latent-heat-flux_coldest-quarter,-11.5,16.0,109.1905517578125
surface-latent-heat-flux_coldest-quarter,-11.5,16.5,75.88874053955078
surface-latent-heat-flux_coldest-quarter,-11.5,17.0,91.92509460449219
surface-latent-heat-flux_coldest-quarter,-11.5,17.5,64.80683898925781
surface-latent-heat-flux_coldest-quarter,-11.5,18.0,79.67625427246094
surface-latent-heat-flux_coldest-quarter,-11.5,18.5,90.56084442138672
surface-latent-heat-flux_coldest-quarter,-11.5,19.0,91.64970397949219
surface-latent-heat-flux_coldest-quarter,-11.5,19.5,55.9342155456543
surface-latent-heat-flux_coldest-quarter,-11.5,20.0,69.65459442138672
surface-latent-heat-flux_coldest-quarter,-11.5,20.5,66.5956039428711
surface-latent-heat-flux_coldest-quarter,-11.5,21.0,74.54351043701172
surface-latent-heat-flux_coldest-quarter,-11.5,21.5,79.00568389892578
surface-latent-heat-flux_coldest-quarter,-11.5,22.0,78.58564758300781
surface-latent-heat-flux_coldest-quarter,-11.5,22.5,82.75128936767578
surface-latent-heat-flux_coldest-quarter,-11.5,23.0,79.79029846191406
surface-latent-heat-flux_coldest-quarter,-11.5,23.5,87.70641326904297
surface-latent-heat-flux_coldest-quarter,-11.5,24.0,61.53192138671875
surface-latent-heat-flux_coldest-quarter,-11.5,24.5,63.30089569091797
surface-latent-heat-flux_coldest-quarter,-11.5,25.0,68.74237060546875
surface-latent-heat-flux_coldest-quarter,-11.5,25.5,52.89226150512695
surface-latent-heat-flux_coldest-quarter,-11.5,26.0,49.39659881591797
surface-latent-heat-flux_coldest-quarter,-11.5,26.5,53.20302200317383
surface-latent-heat-flux_coldest-quarter,-11.5,27.0,46.20653533935547
surface-latent-heat-flux_coldest-quarter,-11.5,27.5,49.81519317626953
surface-latent-heat-flux_coldest-quarter,-11.5,28.0,39.65805435180664
surface-latent-heat-flux_coldest-quarter,-11.5,28.5,50.22614288330078
surface-latent-heat-flux_coldest-quarter,-11.5,29.0,51.23897171020508
surface-latent-heat-flux_coldest-quarter,-11.5,29.5,67.3324203491211
surface-latent-heat-flux_coldest-quarter,-11.5,30.0,52.9088134765625
surface-latent-heat-flux_coldest-quarter,-11.5,30.5,43.7193603515625
surface-latent-heat-flux_coldest-quarter,-11.5,31.0,40.41907501220703
surface-latent-heat-flux_coldest-quarter,-11.5,31.5,37.75968551635742
surface-latent-heat-flux_coldest-quarter,-11.5,32.0,36.796730041503906
surface-latent-heat-flux_coldest-quarter,-11.5,32.5,31.57853889465332
surface-latent-heat-flux_coldest-quarter,-11.5,33.0,18.512470245361328
surface-latent-heat-flux_coldest-quarter,-11.5,33.5,19.438629150390625
surface-latent-heat-flux_coldest-quarter,-11.5,34.0,52.34231185913086
surface-latent-heat-flux_coldest-quarter,-11.5,34.5,110.58880615234375
surface-latent-heat-flux_coldest-quarter,-11.0,0.5,122.19963836669922
surface-latent-heat-flux_coldest-quarter,-11.0,1.0,119.79647064208984
surface-latent-heat-flux_coldest-quarter,-11.0,1.5,116.648681640625
surface-latent-heat-flux_coldest-quarter,-11.0,2.0,112.21712493896484
surface-latent-heat-flux_coldest-quarter,-11.0,2.5,108.93164825439453
surface-latent-heat-flux_coldest-quarter,-11.0,3.0,107.61308288574219
surface-latent-heat-flux_coldest-quarter,-11.0,3.5,107.0843505859375
surface-latent-heat-flux_coldest-quarter,-11.0,4.0,106.23793029785156
surface-latent-heat-flux_coldest-quarter,-11.0,4.5,104.5814208984375
surface-latent-heat-flux_coldest-quarter,-11.0,5.0,102.67584991455078
surface-latent-heat-flux_coldest-quarter,-11.0,5.5,99.20658874511719
surface-latent-heat-flux_coldest-quarter,-11.0,6.0,95.63481903076172
surface-latent-heat-flux_coldest-quarter,-11.0,6.5,95.89078521728516
surface-latent-heat-flux_coldest-quarter,-11.0,7.0,95.12408447265625
surface-latent-heat-flux_coldest-quarter,-11.0,7.5,94.51402282714844
surface-latent-heat-flux_coldest-quarter,-11.0,8.0,93.34892272949219
surface-latent-heat-flux_coldest-quarter,-11.0,8.5,90.82176208496094
surface-latent-heat-flux_coldest-quarter,-11.0,9.0,90.243408203125
surface-latent-heat-flux_coldest-quarter,-11.0,9.5,88.05415344238281
surface-latent-heat-flux_coldest-quarter,-11.0,10.0,83.02347564697266
surface-latent-heat-flux_coldest-quarter,-11.0,10.5,77.59525299072266
surface-latent-heat-flux_coldest-quarter,-11.0,11.0,72.55225372314453
surface-latent-heat-flux_coldest-quarter,-11.0,11.5,68.50157165527344
surface-latent-heat-flux_coldest-quarter,-11.0,12.0,64.54859924316406
surface-latent-heat-flux_coldest-quarter,-11.0,12.5,57.689517974853516
surface-latent-heat-flux_coldest-quarter,-11.0,13.0,46.98306655883789
surface-latent-heat-flux_coldest-quarter,-11.0,13.5,29.60953140258789
surface-latent-heat-flux_coldest-quarter,-11.0,14.0,20.783552169799805
surface-latent-heat-flux_coldest-quarter,-11.0,14.5,44.25537109375
surface-latent-heat-flux_coldest-quarter,-11.0,15.0,96.22211456298828
surface-latent-heat-flux_coldest-quarter,-11.0,15.5,118.87080383300781
