variable,lat,lon,slope
evaporative-fraction_warmest-quarter,-9.5,27.5,-0.0007355540458645139
evaporative-fraction_warmest-quarter,-9.5,28.0,-0.0007198689771550042
evaporative-fraction_warmest-quarter,-9.5,28.5,-0.0007481386973744346
evaporative-fraction_warmest-quarter,-9.5,29.0,-0.0007910631774436859
evaporative-fraction_warmest-quarter,-9.5,29.5,-0.0007940710832675298
evaporative-fraction_warmest-quarter,-9.5,30.0,-0.0007580241099709556
evaporative-fraction_warmest-quarter,-9.5,30.5,-0.0009294398838565463
evaporative-fraction_warmest-quarter,-9.5,31.0,-0.0009702334091776894
evaporative-fraction_warmest-quarter,-9.5,31.5,-0.0008795137206713358
evaporative-fraction_warmest-quarter,-9.5,32.0,-0.0008121605607725324
evaporative-fraction_warmest-quarter,-9.5,32.5,-0.0008149164773169018
evaporative-fraction_warmest-quarter,-9.5,33.0,-0.0009190493396350314
evaporative-fraction_warmest-quarter,-9.5,33.5,-0.001056979898185957
evaporative-fraction_warmest-quarter,-9.5,34.0,-0.0012398926275117056
evaporative-fraction_warmest-quarter,-9.5,34.5,-0.0014677921398764564
evaporative-fraction_warmest-quarter,-9.0,0.5,0.00020156233083634147
evaporative-fraction_warmest-quarter,-9.0,1.0,0.00020643252701986402
evaporative-fraction_warmest-quarter,-9.0,1.5,0.0002113030779929388
evaporative-fraction_warmest-quarter,-9.0,2.0,0.00021315703079814003
evaporative-fraction_warmest-quarter,-9.0,2.5,0.00020596225346837725
evaporative-fraction_warmest-quarter,-9.0,3.0,0.00019876729874383835
evaporative-fraction_warmest-quarter,-9.0,3.5,0.00019178202464467003
evaporative-fraction_warmest-quarter,-9.0,4.0,0.00018531332413355509
evaporative-fraction_warmest-quarter,-9.0,4.5,0.0001865032882917495
evaporative-fraction_warmest-quarter,-9.0,5.0,0.00019028569970812114
evaporative-fraction_warmest-quarter,-9.0,5.5,0.00019406757894016447
evaporative-fraction_warmest-quarter,-9.0,6.0,0.00019253772639092945
evaporative-fraction_warmest-quarter,-9.0,6.5,0.00019801940236772807
evaporative-fraction_warmest-quarter,-9.0,7.0,0.00020355695769900368
evaporative-fraction_warmest-quarter,-9.0,7.5,0.00020906896818251837
evaporative-fraction_warmest-quarter,-9.0,8.0,0.0002085784716265542
evaporative-fraction_warmest-quarter,-9.0,8.5,0.0002080629624071575
evaporative-fraction_warmest-quarter,-9.0,9.0,0.00020753539034298486
evaporative-fraction_warmest-quarter,-9.0,9.5,0.00020210019179752893
evaporative-fraction_warmest-quarter,-9.0,10.0,0.00018776598430815194
evaporative-fraction_warmest-quarter,-9.0,10.5,0.00017343266379265556
evaporative-fraction_warmest-quarter,-9.0,11.0,0.00016046989531744092
evaporative-fraction_warmest-quarter,-9.0,11.5,0.00012852712756111507
evaporative-fraction_warmest-quarter,-9.0,12.0,6.925314664840698e-06
evaporative-fraction_warmest-quarter,-9.0,12.5,-0.0001368710682505653
evaporative-fraction_warmest-quarter,-9.0,13.0,-0.0002806660320077623
evaporative-fraction_warmest-quarter,-9.0,13.5,-0.00010777459967704045
evaporative-fraction_warmest-quarter,-9.0,14.0,0.00029843877114000774
evaporative-fraction_warmest-quarter,-9.0,14.5,0.0007054651422160012
evaporative-fraction_warmest-quarter,-9.0,15.0,0.0011068360791319893
evaporative-fraction_warmest-quarter,-9.0,15.5,0.00015707863938240775
evaporative-fraction_warmest-quarter,-9.0,16.0,-0.0007983777849447159
evaporative-fraction_warmest-quarter,-9.0,16.5,-0.0017520998205457416
evaporative-fraction_warmest-quarter,-9.0,17.0,-0.002252383379354363
evaporative-fraction_warmest-quarter,-9.0,17.5,-0.0021135016300138972
evaporative-fraction_warmest-quarter,-9.0,18.0,-0.0018731733961474327
evaporative-fraction_warmest-quarter,-9.0,18.5,-0.0016328450735835802
evaporative-fraction_warmest-quarter,-9.0,19.0,-0.0014188455506449653
evaporative-fraction_warmest-quarter,-9.0,19.5,-0.0012311781978323346
evaporative-fraction_warmest-quarter,-9.0,20.0,-0.0010435107119736216
evaporative-fraction_warmest-quarter,-9.0,20.5,-0.000995610086690812
evaporative-fraction_warmest-quarter,-9.0,21.0,-0.0009277002619845526
evaporative-fraction_warmest-quarter,-9.0,21.5,-0.0008065171451086089
evaporative-fraction_warmest-quarter,-9.0,22.0,-0.0006853338508378891
evaporative-fraction_warmest-quarter,-9.0,22.5,-0.0005625473069293158
evaporative-fraction_warmest-quarter,-9.0,23.0,-0.0005799715540238788
evaporative-fraction_warmest-quarter,-9.0,23.5,-0.0007337515375443867
evaporative-fraction_warmest-quarter,-9.0,24.0,-0.00088753081148579
evaporative-fraction_warmest-quarter,-9.0,24.5,-0.0009978337302094414
evaporative-fraction_warmest-quarter,-9.0,25.0,-0.000977683812379837
evaporative-fraction_warmest-quarter,-9.0,25.5,-0.0009575341606423969
evaporative-fraction_warmest-quarter,-9.0,26.0,-0.0009180333997522082
evaporative-fraction_warmest-quarter,-9.0,26.5,-0.0008349247454177765
evaporative-fraction_warmest-quarter,-9.0,27.0,-0.0007662703948361532
evaporative-fraction_warmest-quarter,-9.0,27.5,-0.0006976154233728135
evaporative-fraction_warmest-quarter,-9.0,28.0,-0.0006554434519438516
evaporative-fraction_warmest-quarter,-9.0,28.5,-0.0006832162893953777
evaporative-fraction_warmest-quarter,-9.0,29.0,-0.0006468019315174647
evaporative-fraction_warmest-quarter,-9.0,29.5,-0.0006098860786074683
evaporative-fraction_warmest-quarter,-9.0,30.0,-0.0005738395487978345
evaporative-fraction_warmest-quarter,-9.0,30.5,-0.0007452558548677535
evaporative-fraction_warmest-quarter,-9.0,31.0,-0.0009175465397891543
evaporative-fraction_warmest-quarter,-9.0,31.5,-0.0010881973874001276
evaporative-fraction_warmest-quarter,-9.0,32.0,-0.0010224912493001846
evaporative-fraction_warmest-quarter,-9.0,32.5,-0.0010252467667063077
evaporative-fraction_warmest-quarter,-9.0,33.0,-0.0010280026389019828
evaporative-fraction_warmest-quarter,-9.0,33.5,-0.0010645483576116107
evaporative-fraction_warmest-quarter,-9.0,34.0,-0.0012474603773582548
evaporative-fraction_warmest-quarter,-9.0,34.5,-0.0012406730758292334
evaporative-fraction_warmest-quarter,-8.5,0.5,0.0001906621314230419
evaporative-fraction_warmest-quarter,-8.5,1.0,0.00019553179542223612
evaporative-fraction_warmest-quarter,-8.5,1.5,0.00020038354254904244
evaporative-fraction_warmest-quarter,-8.5,2.0,0.00019998493648710702
evaporative-fraction_warmest-quarter,-8.5,2.5,0.00019279104613122486
evaporative-fraction_warmest-quarter,-8.5,3.0,0.0001855957366171337
evaporative-fraction_warmest-quarter,-8.5,3.5,0.00018102586978957765
evaporative-fraction_warmest-quarter,-8.5,4.0,0.0001839064061641693
evaporative-fraction_warmest-quarter,-8.5,4.5,0.00018735691195442562
evaporative-fraction_warmest-quarter,-8.5,5.0,0.00019113825900214057
evaporative-fraction_warmest-quarter,-8.5,5.5,0.00019492067041851225
evaporative-fraction_warmest-quarter,-8.5,6.0,0.00020001952846844992
evaporative-fraction_warmest-quarter,-8.5,6.5,0.00020555690640494936
evaporative-fraction_warmest-quarter,-8.5,7.0,0.00021109446173622493
evaporative-fraction_warmest-quarter,-8.5,7.5,0.0002177985651152474
evaporative-fraction_warmest-quarter,-8.5,8.0,0.00021893389168239772
evaporative-fraction_warmest-quarter,-8.5,8.5,0.0002184178502786727
evaporative-fraction_warmest-quarter,-8.5,9.0,0.00021790269584882825
evaporative-fraction_warmest-quarter,-8.5,9.5,0.00021393331033842903
evaporative-fraction_warmest-quarter,-8.5,10.0,0.00019959928024382818
evaporative-fraction_warmest-quarter,-8.5,10.5,0.0001852661371231079
evaporative-fraction_warmest-quarter,-8.5,11.0,0.00016733542794273012
evaporative-fraction_warmest-quarter,-8.5,11.5,0.00016210263683682396
evaporative-fraction_warmest-quarter,-8.5,12.0,5.882517212913149e-05
evaporative-fraction_warmest-quarter,-8.5,12.5,-8.49701464176178e-05
evaporative-fraction_warmest-quarter,-8.5,13.0,-0.00022876528756959097
evaporative-fraction_warmest-quarter,-8.5,13.5,-0.00034593471458980015
evaporative-fraction_warmest-quarter,-8.5,14.0,5.783672843660627e-05
evaporative-fraction_warmest-quarter,-8.5,14.5,0.00046486336560476395
evaporative-fraction_warmest-quarter,-8.5,15.0,0.000866234479915528
evaporative-fraction_warmest-quarter,-8.5,15.5,-8.352295983405339e-05
evaporative-fraction_warmest-quarter,-8.5,16.0,-0.0010389803598324459
evaporative-fraction_warmest-quarter,-8.5,16.5,-0.001991594365487496
evaporative-fraction_warmest-quarter,-8.5,17.0,-0.002284557691642216
evaporative-fraction_warmest-quarter,-8.5,17.5,-0.001995685865126905
evaporative-fraction_warmest-quarter,-8.5,18.0,-0.0017553575869117463
evaporative-fraction_warmest-quarter,-8.5,18.5,-0.0015150293530452818
evaporative-fraction_warmest-quarter,-8.5,19.0,-0.001319965702437219
evaporative-fraction_warmest-quarter,-8.5,19.5,-0.0011417677271224203
evaporative-fraction_warmest-quarter,-8.5,20.0,-0.0009541002412637075
evaporative-fraction_warmest-quarter,-8.5,20.5,-0.0007664327554049946
evaporative-fraction_warmest-quarter,-8.5,21.0,-0.0006286265062434332
evaporative-fraction_warmest-quarter,-8.5,21.5,-0.0005074434780648776
evaporative-fraction_warmest-quarter,-8.5,22.0,-0.0003862601837941578
evaporative-fraction_warmest-quarter,-8.5,22.5,-0.0003503387173016866
evaporative-fraction_warmest-quarter,-8.5,23.0,-0.00035591654124714076
evaporative-fraction_warmest-quarter,-8.5,23.5,-0.0005096959925833202
evaporative-fraction_warmest-quarter,-8.5,24.0,-0.0006634753552221117
evaporative-fraction_warmest-quarter,-8.5,24.5,-0.0007956282546122869
evaporative-fraction_warmest-quarter,-8.5,25.0,-0.0008191869904597601
evaporative-fraction_warmest-quarter,-8.5,25.5,-0.0007990374274197079
evaporative-fraction_warmest-quarter,-8.5,26.0,-0.0007788880417744318
evaporative-fraction_warmest-quarter,-8.5,26.5,-0.0007344871049835568
evaporative-fraction_warmest-quarter,-8.5,27.0,-0.0006658328430993216
evaporative-fraction_warmest-quarter,-8.5,27.5,-0.0005971773394516536
evaporative-fraction_warmest-quarter,-8.5,28.0,-0.000566542325984864
evaporative-fraction_warmest-quarter,-8.5,28.5,-0.0006748540770439874
evaporative-fraction_warmest-quarter,-8.5,29.0,-0.0006390687610421861
evaporative-fraction_warmest-quarter,-8.5,29.5,-0.0006021537951060703
evaporative-fraction_warmest-quarter,-8.5,30.0,-0.000564752235299065
evaporative-fraction_warmest-quarter,-8.5,30.5,-0.0004927745709816614
evaporative-fraction_warmest-quarter,-8.5,31.0,-0.0006650656106926145
evaporative-fraction_warmest-quarter,-8.5,31.5,-0.0008373562069166274
evaporative-fraction_warmest-quarter,-8.5,32.0,-0.000962966964358375
evaporative-fraction_warmest-quarter,-8.5,32.5,-0.000957116750734193
evaporative-fraction_warmest-quarter,-8.5,33.0,-0.0009598721350942339
evaporative-fraction_warmest-quarter,-8.5,33.5,-0.000962627874243827
evaporative-fraction_warmest-quarter,-8.5,34.0,-0.0009087598660872096
evaporative-fraction_warmest-quarter,-8.5,34.5,-0.0008173606668909391
evaporative-fraction_warmest-quarter,-8.0,0.5,0.00018178653858956837
evaporative-fraction_warmest-quarter,-8.0,1.0,0.00018514302514848255
evaporative-fraction_warmest-quarter,-8.0,1.5,0.00018698562468801226
evaporative-fraction_warmest-quarter,-8.0,2.0,0.00018656963393801735
evaporative-fraction_warmest-quarter,-8.0,2.5,0.0001793752113978068
evaporative-fraction_warmest-quarter,-8.0,3.0,0.00018005552036421638
evaporative-fraction_warmest-quarter,-8.0,3.5,0.00018336038504328044
evaporative-fraction_warmest-quarter,-8.0,4.0,0.00018624127620742433
evaporative-fraction_warmest-quarter,-8.0,4.5,0.00018869641990888685
evaporative-fraction_warmest-quarter,-8.0,5.0,0.00019148329184168862
evaporative-fraction_warmest-quarter,-8.0,5.5,0.00019526517107373192
evaporative-fraction_warmest-quarter,-8.0,6.0,0.00020036385172889345
evaporative-fraction_warmest-quarter,-8.0,6.5,0.00020629823917434328
evaporative-fraction_warmest-quarter,-8.0,7.0,0.00021342152640933083
evaporative-fraction_warmest-quarter,-8.0,7.5,0.00022052246190252755
evaporative-fraction_warmest-quarter,-8.0,8.0,0.00022220079387937273
evaporative-fraction_warmest-quarter,-8.0,8.5,0.00022385730629875545
evaporative-fraction_warmest-quarter,-8.0,9.0,0.00022388427030472526
evaporative-fraction_warmest-quarter,-8.0,9.5,0.00021991470739954994
evaporative-fraction_warmest-quarter,-8.0,10.0,0.00020558067730494907
evaporative-fraction_warmest-quarter,-8.0,10.5,0.00018045731953212192
evaporative-fraction_warmest-quarter,-8.0,11.0,0.0001517367504891895
evaporative-fraction_warmest-quarter,-8.0,11.5,0.0001465037819885072
evaporative-fraction_warmest-quarter,-8.0,12.0,0.00016476196192559742
evaporative-fraction_warmest-quarter,-8.0,12.5,0.00014251168994676498
evaporative-fraction_warmest-quarter,-8.0,13.0,-1.2834512052081878e-06
evaporative-fraction_warmest-quarter,-8.0,13.5,-0.00012169467906157176
evaporative-fraction_warmest-quarter,-8.0,14.0,-0.00023430834213892618
evaporative-fraction_warmest-quarter,-8.0,14.5,-8.711626841908409e-05
evaporative-fraction_warmest-quarter,-8.0,15.0,0.00031425537807600837
evaporative-fraction_warmest-quarter,-8.0,15.5,-0.0006355022390683492
evaporative-fraction_warmest-quarter,-8.0,16.0,-0.001362867209882963
evaporative-fraction_warmest-quarter,-8.0,16.5,-0.0018621055143220083
evaporative-fraction_warmest-quarter,-8.0,17.0,-0.002152208682327043
evaporative-fraction_warmest-quarter,-8.0,17.5,-0.0018147988067496392
evaporative-fraction_warmest-quarter,-8.0,18.0,-0.0014779941577996525
evaporative-fraction_warmest-quarter,-8.0,18.5,-0.0012370577702919643
evaporative-fraction_warmest-quarter,-8.0,19.0,-0.0010419941196839015
evaporative-fraction_warmest-quarter,-8.0,19.5,-0.0008922011724540164
evaporative-fraction_warmest-quarter,-8.0,20.0,-0.0007329406660227548
evaporative-fraction_warmest-quarter,-8.0,20.5,-0.0005452730027692659
evaporative-fraction_warmest-quarter,-8.0,21.0,-0.0004074668423050926
evaporative-fraction_warmest-quarter,-8.0,21.5,-0.0003147519947517485
evaporative-fraction_warmest-quarter,-8.0,22.0,-0.00030746018247944964
evaporative-fraction_warmest-quarter,-8.0,22.5,-0.0003000152785153616
evaporative-fraction_warmest-quarter,-8.0,23.0,-0.00025614847739537555
evaporative-fraction_warmest-quarter,-8.0,23.5,-0.0002121276089123317
evaporative-fraction_warmest-quarter,-8.0,24.0,-0.0003164516141017278
evaporative-fraction_warmest-quarter,-8.0,24.5,-0.0004486050456762314
evaporative-fraction_warmest-quarter,-8.0,25.0,-0.0005158673794496627
evaporative-fraction_warmest-quarter,-8.0,25.5,-0.0005825845790760858
evaporative-fraction_warmest-quarter,-8.0,26.0,-0.0005629823676177433
evaporative-fraction_warmest-quarter,-8.0,26.5,-0.0005185817856164205
evaporative-fraction_warmest-quarter,-8.0,27.0,-0.0004504007242974781
evaporative-fraction_warmest-quarter,-8.0,27.5,-0.00045731441960448306
evaporative-fraction_warmest-quarter,-8.0,28.0,-0.00046470583904357186
evaporative-fraction_warmest-quarter,-8.0,28.5,-0.000574141563404174
evaporative-fraction_warmest-quarter,-8.0,29.0,-0.0007175984127180916
evaporative-fraction_warmest-quarter,-8.0,29.5,-0.000770874587552888
evaporative-fraction_warmest-quarter,-8.0,30.0,-0.0007334732051406587
evaporative-fraction_warmest-quarter,-8.0,30.5,-0.0005799214399996258
evaporative-fraction_warmest-quarter,-8.0,31.0,-0.00042587784784180774
evaporative-fraction_warmest-quarter,-8.0,31.5,-0.0005165767811593556
evaporative-fraction_warmest-quarter,-8.0,32.0,-0.0006421875386011032
evaporative-fraction_warmest-quarter,-8.0,32.5,-0.0006277325252691904
evaporative-fraction_warmest-quarter,-8.0,33.0,-0.0006133852792637689
evaporative-fraction_warmest-quarter,-8.0,33.5,-0.0006160326745538484
evaporative-fraction_warmest-quarter,-8.0,34.0,-0.000562164888140701
evaporative-fraction_warmest-quarter,-8.0,34.5,-0.0004516661255842163
evaporative-fraction_warmest-quarter,-7.5,0.5,0.00016994419552031015
evaporative-fraction_warmest-quarter,-7.5,1.0,0.00017178679505983988
evaporative-fraction_warmest-quarter,-7.5,1.5,0.00017363010417847404
evaporative-fraction_warmest-quarter,-7.5,2.0,0.00017575369704337347
evaporative-fraction_warmest-quarter,-7.5,2.5,0.00017905909390676588
evaporative-fraction_warmest-quarter,-7.5,3.0,0.0001823644907701583
evaporative-fraction_warmest-quarter,-7.5,3.5,0.00018567041981787909
evaporative-fraction_warmest-quarter,-7.5,4.0,0.0001885825324626196
evaporative-fraction_warmest-quarter,-7.5,4.5,0.0001910376761640821
evaporative-fraction_warmest-quarter,-7.5,5.0,0.00019349281986554465
evaporative-fraction_warmest-quarter,-7.5,5.5,0.00019594831835655936
evaporative-fraction_warmest-quarter,-7.5,6.0,0.00020187969009081522
evaporative-fraction_warmest-quarter,-7.5,6.5,0.0002090026225362505
evaporative-fraction_warmest-quarter,-7.5,7.0,0.00021612715153467086
evaporative-fraction_warmest-quarter,-7.5,7.5,0.00022323784374055406
evaporative-fraction_warmest-quarter,-7.5,8.0,0.00022492078798157827
evaporative-fraction_warmest-quarter,-7.5,8.5,0.00022657694561140876
evaporative-fraction_warmest-quarter,-7.5,9.0,0.0002282325710569109
evaporative-fraction_warmest-quarter,-7.5,9.5,0.0002225546964577266
evaporative-fraction_warmest-quarter,-7.5,10.0,0.0001938343048095703
evaporative-fraction_warmest-quarter,-7.5,10.5,0.00016511373576663787
evaporative-fraction_warmest-quarter,-7.5,11.0,0.00013639281193415323
evaporative-fraction_warmest-quarter,-7.5,11.5,0.00013115966603869484
evaporative-fraction_warmest-quarter,-7.5,12.0,0.00014941855555488948
evaporative-fraction_warmest-quarter,-7.5,12.5,0.00016767673549197967
evaporative-fraction_warmest-quarter,-7.5,13.0,0.00018593491542906988
evaporative-fraction_warmest-quarter,-7.5,13.5,0.0001045233082203638
evaporative-fraction_warmest-quarter,-7.5,14.0,-8.090798343930927e-06
evaporative-fraction_warmest-quarter,-7.5,14.5,-0.00012070401793434505
evaporative-fraction_warmest-quarter,-7.5,15.0,-0.00023395710048221404
evaporative-fraction_warmest-quarter,-7.5,15.5,-0.0007307382211798713
evaporative-fraction_warmest-quarter,-7.5,16.0,-0.0012299766143163045
evaporative-fraction_warmest-quarter,-7.5,16.5,-0.0017292150074527377
evaporative-fraction_warmest-quarter,-7.5,17.0,-0.0020193182641551604
evaporative-fraction_warmest-quarter,-7.5,17.5,-0.001681907812044734
evaporative-fraction_warmest-quarter,-7.5,18.0,-0.0013444979808160235
evaporative-fraction_warmest-quarter,-7.5,18.5,-0.001007087927843843
evaporative-fraction_warmest-quarter,-7.5,19.0,-0.0007643106260469981
evaporative-fraction_warmest-quarter,-7.5,19.5,-0.0006145175901197252
evaporative-fraction_warmest-quarter,-7.5,20.0,-0.00046472459854114624
evaporative-fraction_warmest-quarter,-7.5,20.5,-0.000314931252173015
evaporative-fraction_warmest-quarter,-7.5,21.0,-0.0002726626449397632
evaporative-fraction_warmest-quarter,-7.5,21.5,-0.0002653706996213822
evaporative-fraction_warmest-quarter,-7.5,22.0,-0.00025807870995430717
evaporative-fraction_warmest-quarter,-7.5,22.5,-0.00025063407208238326
evaporative-fraction_warmest-quarter,-7.5,23.0,-0.00020676700487023308
evaporative-fraction_warmest-quarter,-7.5,23.5,-0.0001627464024793534
evaporative-fraction_warmest-quarter,-7.5,24.0,-0.00011872588878586177
evaporative-fraction_warmest-quarter,-7.5,24.5,-0.00010104956371443612
evaporative-fraction_warmest-quarter,-7.5,25.0,-0.00016831172009309134
evaporative-fraction_warmest-quarter,-7.5,25.5,-0.0002355741425639107
evaporative-fraction_warmest-quarter,-7.5,26.0,-0.00030283656503473006
evaporative-fraction_warmest-quarter,-7.5,26.5,-0.00033914315558615185
evaporative-fraction_warmest-quarter,-7.5,27.0,-0.00034653342195919577
evaporative-fraction_warmest-quarter,-7.5,27.5,-0.00035392422051656815
evaporative-fraction_warmest-quarter,-7.5,28.0,-0.0003613152851661046
evaporative-fraction_warmest-quarter,-7.5,28.5,-0.00047303940213861914
evaporative-fraction_warmest-quarter,-7.5,29.0,-0.000616496517544701
evaporative-fraction_warmest-quarter,-7.5,29.5,-0.0007599538103455588
evaporative-fraction_warmest-quarter,-7.5,30.0,-0.0009005342920621237
evaporative-fraction_warmest-quarter,-7.5,30.5,-0.0007468926764669872
evaporative-fraction_warmest-quarter,-7.5,31.0,-0.000592850237375214
evaporative-fraction_warmest-quarter,-7.5,31.5,-0.00043880753219127655
evaporative-fraction_warmest-quarter,-7.5,32.0,-0.00032169779851323076
evaporative-fraction_warmest-quarter,-7.5,32.5,-0.0003072432286682583
evaporative-fraction_warmest-quarter,-7.5,33.0,-0.00029278794924418133
evaporative-fraction_warmest-quarter,-7.5,33.5,-0.0002783332463531267
evaporative-fraction_warmest-quarter,-7.5,34.0,-0.0002167518472387677
evaporative-fraction_warmest-quarter,-7.5,34.5,-0.00010625272989273071
evaporative-fraction_warmest-quarter,-7.0,0.5,0.0001708535211426871
evaporative-fraction_warmest-quarter,-7.0,1.0,0.0001726959432874407
evaporative-fraction_warmest-quarter,-7.0,1.5,0.00017225706861132668
evaporative-fraction_warmest-quarter,-7.0,2.0,0.0001721845141478947
evaporative-fraction_warmest-quarter,-7.0,2.5,0.0001754893788269588
evaporative-fraction_warmest-quarter,-7.0,3.0,0.00017882723893438066
evaporative-fraction_warmest-quarter,-7.0,3.5,0.0001872135769753229
evaporative-fraction_warmest-quarter,-7.0,4.0,0.0001926507268633161
evaporative-fraction_warmest-quarter,-7.0,4.5,0.00019510622535433086
evaporative-fraction_warmest-quarter,-7.0,5.0,0.00019660148592222303
evaporative-fraction_warmest-quarter,-7.0,5.5,0.00019521922582671754
evaporative-fraction_warmest-quarter,-7.0,6.0,0.00020021590448561166
evaporative-fraction_warmest-quarter,-7.0,6.5,0.00020733954651015144
evaporative-fraction_warmest-quarter,-7.0,7.0,0.00021559248367945352
evaporative-fraction_warmest-quarter,-7.0,7.5,0.00022494225274948844
evaporative-fraction_warmest-quarter,-7.0,8.0,0.0002266299866494678
evaporative-fraction_warmest-quarter,-7.0,8.5,0.0002282857894897461
evaporative-fraction_warmest-quarter,-7.0,9.0,0.00024076001275153384
evaporative-fraction_warmest-quarter,-7.0,9.5,0.0002493617080506824
evaporative-fraction_warmest-quarter,-7.0,10.0,0.00023551959367025465
evaporative-fraction_warmest-quarter,-7.0,10.5,0.00021051899308250063
evaporative-fraction_warmest-quarter,-7.0,11.0,0.00018179877882912044
evaporative-fraction_warmest-quarter,-7.0,11.5,0.00017656563293366203
evaporative-fraction_warmest-quarter,-7.0,12.0,0.00019482399026552835
evaporative-fraction_warmest-quarter,-7.0,12.5,0.00019280665687152317
evaporative-fraction_warmest-quarter,-7.0,13.0,0.0001299498336655753
evaporative-fraction_warmest-quarter,-7.0,13.5,2.9776954934710544e-05
evaporative-fraction_warmest-quarter,-7.0,14.0,-8.28375064191364e-05
evaporative-fraction_warmest-quarter,-7.0,14.5,-0.00036803154008729113
evaporative-fraction_warmest-quarter,-7.0,15.0,-0.0008236350757735116
evaporative-fraction_warmest-quarter,-7.0,15.5,-0.0007542708799952552
evaporative-fraction_warmest-quarter,-7.0,16.0,-0.0009680851584389096
evaporative-fraction_warmest-quarter,-7.0,16.5,-0.0014673237289701188
evaporative-fraction_warmest-quarter,-7.0,17.0,-0.001757427030021236
evaporative-fraction_warmest-quarter,-7.0,17.5,-0.0014200166222595031
evaporative-fraction_warmest-quarter,-7.0,18.0,-0.001082829244080044
evaporative-fraction_warmest-quarter,-7.0,18.5,-0.0007809334035430635
evaporative-fraction_warmest-quarter,-7.0,19.0,-0.0005551959787096296
evaporative-fraction_warmest-quarter,-7.0,19.5,-0.00040540320887452074
evaporative-fraction_warmest-quarter,-7.0,20.0,-0.00029350976858820237
evaporative-fraction_warmest-quarter,-7.0,20.5,-0.00029533773305870234
evaporative-fraction_warmest-quarter,-7.0,21.0,-0.0003689298672335488
evaporative-fraction_warmest-quarter,-7.0,21.5,-0.00044024850995767685
evaporative-fraction_warmest-quarter,-7.0,22.0,-0.0004329565202906018
evaporative-fraction_warmest-quarter,-7.0,22.5,-0.0004255118824186779
evaporative-fraction_warmest-quarter,-7.0,23.0,-0.0003816451699960799
evaporative-fraction_warmest-quarter,-7.0,23.5,-0.0003376243015130361
evaporative-fraction_warmest-quarter,-7.0,24.0,-0.00018870449137120017
evaporative-fraction_warmest-quarter,-7.0,24.5,5.855535467465718e-06
evaporative-fraction_warmest-quarter,-7.0,25.0,0.00023241917647066567
evaporative-fraction_warmest-quarter,-7.0,25.5,0.00023862160742282867
evaporative-fraction_warmest-quarter,-7.0,26.0,0.00017135945104417347
evaporative-fraction_warmest-quarter,-7.0,26.5,0.00013403106658231643
evaporative-fraction_warmest-quarter,-7.0,27.0,0.00012664017932755608
evaporative-fraction_warmest-quarter,-7.0,27.5,2.769753336906433e-05
evaporative-fraction_warmest-quarter,-7.0,28.0,-0.0003459563567524864
evaporative-fraction_warmest-quarter,-7.0,28.5,-0.0005469703603358495
evaporative-fraction_warmest-quarter,-7.0,29.0,-0.0006904275644393194
evaporative-fraction_warmest-quarter,-7.0,29.5,-0.0007281268813780376
evaporative-fraction_warmest-quarter,-7.0,30.0,-0.0006596715677352178
evaporative-fraction_warmest-quarter,-7.0,30.5,-0.0005002922955013457
evaporative-fraction_warmest-quarter,-7.0,31.0,-0.000343389365644682
evaporative-fraction_warmest-quarter,-7.0,31.5,-0.0001893474587372371
evaporative-fraction_warmest-quarter,-7.0,32.0,-7.019688685735066e-05
evaporative-fraction_warmest-quarter,-7.0,32.5,-5.574205092021397e-05
evaporative-fraction_warmest-quarter,-7.0,33.0,-4.2069525945754274e-05
evaporative-fraction_warmest-quarter,-7.0,33.5,-0.00015239546164160683
evaporative-fraction_warmest-quarter,-7.0,34.0,-0.00015270989388227463
evaporative-fraction_warmest-quarter,-7.0,34.5,-4.2211353069260006e-05
evaporative-fraction_warmest-quarter,-6.5,0.5,0.00017106178260984872
evaporative-fraction_warmest-quarter,-6.5,1.0,0.00016986241652852012
evaporative-fraction_warmest-quarter,-6.5,1.5,0.0001686630504471915
evaporative-fraction_warmest-quarter,-6.5,2.0,0.00016858978640465507
evaporative-fraction_warmest-quarter,-6.5,2.5,0.00017445179678144906
evaporative-fraction_warmest-quarter,-6.5,3.0,0.000182870952855973
evaporative-fraction_warmest-quarter,-6.5,3.5,0.00019128939935139245
evaporative-fraction_warmest-quarter,-6.5,4.0,0.00019672619444983345
evaporative-fraction_warmest-quarter,-6.5,4.5,0.00019630328530356996
evaporative-fraction_warmest-quarter,-6.5,5.0,0.00019491996083940776
evaporative-fraction_warmest-quarter,-6.5,5.5,0.0001935380555334545
evaporative-fraction_warmest-quarter,-6.5,6.0,0.00019854803880055746
evaporative-fraction_warmest-quarter,-6.5,6.5,0.00020791572474298023
evaporative-fraction_warmest-quarter,-6.5,7.0,0.00021729724747794014
evaporative-fraction_warmest-quarter,-6.5,7.5,0.00022664577478454228
evaporative-fraction_warmest-quarter,-6.5,8.0,0.00023193958969343275
evaporative-fraction_warmest-quarter,-6.5,8.5,0.00024802095833278834
evaporative-fraction_warmest-quarter,-6.5,9.0,0.000264102326972144
evaporative-fraction_warmest-quarter,-6.5,9.5,0.00027270419966606864
evaporative-fraction_warmest-quarter,-6.5,10.0,0.000258862262680417
evaporative-fraction_warmest-quarter,-6.5,10.5,0.0002450206804843176
evaporative-fraction_warmest-quarter,-6.5,11.0,0.00022745948462259198
