eof,lat,lon,loading,variance_explained_pct
EOF1,22.0,9.0,0.013542045839130878,99.758
EOF1,22.0,9.5,0.013539087027311325,99.758
EOF1,22.0,10.0,0.013544310815632343,99.758
EOF1,22.0,10.5,0.013548136688768864,99.758
EOF1,22.0,11.0,0.013550875708460808,99.758
EOF1,22.0,11.5,0.01355236116796732,99.758
EOF1,22.0,12.0,0.01355262752622366,99.758
EOF1,22.0,12.5,0.013552133925259113,99.758
EOF1,22.0,13.0,0.013551054522395134,99.758
EOF1,22.0,13.5,0.013548711314797401,99.758
EOF1,22.0,14.0,0.013545126654207706,99.758
EOF1,22.0,14.5,0.0135436300188303,99.758
EOF1,22.0,15.0,0.013544246554374695,99.758
EOF1,22.0,15.5,0.013547679409384727,99.758
EOF1,22.0,16.0,0.013551199808716774,99.758
EOF1,22.0,16.5,0.013554730452597141,99.758
EOF1,22.0,17.0,0.013556654565036297,99.758
EOF1,22.0,17.5,0.013556363061070442,99.758
EOF1,22.0,18.0,0.013554373756051064,99.758
EOF1,22.0,18.5,0.013547377660870552,99.758
EOF1,22.0,19.0,0.013541040010750294,99.758
EOF1,22.0,19.5,0.013536290265619755,99.758
EOF1,22.0,20.0,0.013526217080652714,99.758
EOF1,22.0,20.5,0.013512693345546722,99.758
EOF1,22.0,21.0,0.013512006029486656,99.758
EOF1,22.0,21.5,0.013513416051864624,99.758
EOF1,22.0,22.0,0.013513181358575821,99.758
EOF1,22.0,22.5,0.013510061427950859,99.758
EOF1,22.0,23.0,0.013511927798390388,99.758
EOF1,22.0,23.5,0.013511626981198788,99.758
EOF1,22.0,24.0,0.013518579304218292,99.758
EOF1,22.0,24.5,0.013527021743357182,99.758
EOF1,22.0,25.0,0.013526254333555698,99.758
EOF1,22.0,25.5,0.01352624036371708,99.758
EOF1,22.0,26.0,0.013528537936508656,99.758
EOF1,22.0,26.5,0.01353402342647314,99.758
EOF1,22.0,27.0,0.013536376878619194,99.758
EOF1,22.0,27.5,0.013542691245675087,99.758
EOF1,22.0,28.0,0.013546098954975605,99.758
EOF1,22.0,28.5,0.013546956703066826,99.758
EOF1,22.0,29.0,0.013546356000006199,99.758
EOF1,22.0,29.5,0.01354662049561739,99.758
EOF1,22.0,30.0,0.013547461479902267,99.758
EOF1,22.0,30.5,0.01354723796248436,99.758
EOF1,22.0,31.0,0.013545393012464046,99.758
EOF1,22.0,31.5,0.013543290086090565,99.758
EOF1,22.0,32.0,0.013542357832193375,99.758
EOF1,22.0,32.5,0.013544917106628418,99.758
EOF1,22.0,33.0,0.013535712845623493,99.758
EOF1,22.0,33.5,0.01351345144212246,99.758
EOF1,22.0,34.0,0.013500000350177288,99.758
EOF1,22.0,34.5,0.013503238558769226,99.758
EOF1,22.5,0.5,0.013504336588084698,99.758
EOF1,22.5,1.0,0.01348746195435524,99.758
EOF1,22.5,1.5,0.013465417549014091,99.758
EOF1,22.5,2.0,0.013452737592160702,99.758
EOF1,22.5,2.5,0.013474011793732643,99.758
EOF1,22.5,3.0,0.013486466370522976,99.758
EOF1,22.5,3.5,0.013490312732756138,99.758
EOF1,22.5,4.0,0.01349683292210102,99.758
EOF1,22.5,4.5,0.013506912626326084,99.758
EOF1,22.5,5.0,0.013508105650544167,99.758
EOF1,22.5,5.5,0.013498689979314804,99.758
EOF1,22.5,6.0,0.013514676131308079,99.758
EOF1,22.5,6.5,0.013533569872379303,99.758
EOF1,22.5,7.0,0.013542925007641315,99.758
EOF1,22.5,7.5,0.013542522676289082,99.758
EOF1,22.5,8.0,0.013546683825552464,99.758
EOF1,22.5,8.5,0.013547530397772789,99.758
EOF1,22.5,9.0,0.013545095920562744,99.758
EOF1,22.5,9.5,0.013542305678129196,99.758
EOF1,22.5,10.0,0.013546404428780079,99.758
EOF1,22.5,10.5,0.013549433089792728,99.758
EOF1,22.5,11.0,0.013551346957683563,99.758
EOF1,22.5,11.5,0.013551538810133934,99.758
EOF1,22.5,12.0,0.013550452888011932,99.758
EOF1,22.5,12.5,0.013548781163990498,99.758
EOF1,22.5,13.0,0.01354654598981142,99.758
EOF1,22.5,13.5,0.01354389451444149,99.758
EOF1,22.5,14.0,0.013540277257561684,99.758
EOF1,22.5,14.5,0.013535557314753532,99.758
EOF1,22.5,15.0,0.01352979987859726,99.758
EOF1,22.5,15.5,0.013536880724132061,99.758
EOF1,22.5,16.0,0.013542843982577324,99.758
EOF1,22.5,16.5,0.013547555543482304,99.758
EOF1,22.5,17.0,0.0135503513738513,99.758
EOF1,22.5,17.5,0.013549751602113247,99.758
EOF1,22.5,18.0,0.013547474518418312,99.758
EOF1,22.5,18.5,0.013543388806283474,99.758
EOF1,22.5,19.0,0.01353797409683466,99.758
EOF1,22.5,19.5,0.013530031777918339,99.758
EOF1,22.5,20.0,0.013518506661057472,99.758
EOF1,22.5,20.5,0.013503325171768665,99.758
EOF1,22.5,21.0,0.01350267045199871,99.758
EOF1,22.5,21.5,0.01350486185401678,99.758
EOF1,22.5,22.0,0.01350387092679739,99.758
EOF1,22.5,22.5,0.013499872758984566,99.758
EOF1,22.5,23.0,0.013503768481314182,99.758
EOF1,22.5,23.5,0.013505395501852036,99.758
EOF1,22.5,24.0,0.013504719361662865,99.758
EOF1,22.5,24.5,0.013504911214113235,99.758
EOF1,22.5,25.0,0.013512304984033108,99.758
EOF1,22.5,25.5,0.01351805031299591,99.758
EOF1,22.5,26.0,0.013522219844162464,99.758
EOF1,22.5,26.5,0.013528122566640377,99.758
EOF1,22.5,27.0,0.013534784317016602,99.758
EOF1,22.5,27.5,0.013538378290832043,99.758
EOF1,22.5,28.0,0.013539094477891922,99.758
EOF1,22.5,28.5,0.013540679588913918,99.758
EOF1,22.5,29.0,0.013541934080421925,99.758
EOF1,22.5,29.5,0.01354179810732603,99.758
EOF1,22.5,30.0,0.013540328480303288,99.758
EOF1,22.5,30.5,0.013542444445192814,99.758
EOF1,22.5,31.0,0.01354293618351221,99.758
EOF1,22.5,31.5,0.013541825115680695,99.758
EOF1,22.5,32.0,0.013540488667786121,99.758
EOF1,22.5,32.5,0.013534491881728172,99.758
EOF1,22.5,33.0,0.013516380451619625,99.758
EOF1,22.5,33.5,0.01348619069904089,99.758
EOF1,22.5,34.0,0.013478239066898823,99.758
EOF1,22.5,34.5,0.01349735353142023,99.758
EOF1,23.0,0.5,0.013446983881294727,99.758
EOF1,23.0,1.0,0.013423312455415726,99.758
EOF1,23.0,1.5,0.013422034680843353,99.758
EOF1,23.0,2.0,0.013431146740913391,99.758
EOF1,23.0,2.5,0.013446295633912086,99.758
EOF1,23.0,3.0,0.013453141786158085,99.758
EOF1,23.0,3.5,0.013469697907567024,99.758
EOF1,23.0,4.0,0.013494382612407207,99.758
EOF1,23.0,4.5,0.013519877567887306,99.758
EOF1,23.0,5.0,0.013525431044399738,99.758
EOF1,23.0,5.5,0.013521396555006504,99.758
EOF1,23.0,6.0,0.013534744270145893,99.758
EOF1,23.0,6.5,0.013548417016863823,99.758
EOF1,23.0,7.0,0.013552006334066391,99.758
EOF1,23.0,7.5,0.01355041190981865,99.758
EOF1,23.0,8.0,0.013552870601415634,99.758
EOF1,23.0,8.5,0.013552118092775345,99.758
EOF1,23.0,9.0,0.013548430986702442,99.758
EOF1,23.0,9.5,0.013543493114411831,99.758
EOF1,23.0,10.0,0.013545732945203781,99.758
EOF1,23.0,10.5,0.013548335991799831,99.758
EOF1,23.0,11.0,0.013550340197980404,99.758
EOF1,23.0,11.5,0.013549139723181725,99.758
EOF1,23.0,12.0,0.013544834218919277,99.758
EOF1,23.0,12.5,0.013543376699090004,99.758
EOF1,23.0,13.0,0.013541359454393387,99.758
EOF1,23.0,13.5,0.013537507504224777,99.758
EOF1,23.0,14.0,0.013532171957194805,99.758
EOF1,23.0,14.5,0.013527399860322475,99.758
EOF1,23.0,15.0,0.013523603789508343,99.758
EOF1,23.0,15.5,0.01353346835821867,99.758
EOF1,23.0,16.0,0.013540812768042088,99.758
EOF1,23.0,16.5,0.013546052388846874,99.758
EOF1,23.0,17.0,0.013549896888434887,99.758
EOF1,23.0,17.5,0.013551685027778149,99.758
EOF1,23.0,18.0,0.013549953699111938,99.758
EOF1,23.0,18.5,0.01354592852294445,99.758
EOF1,23.0,19.0,0.013541288673877716,99.758
EOF1,23.0,19.5,0.01353488676249981,99.758
EOF1,23.0,20.0,0.013526184484362602,99.758
EOF1,23.0,20.5,0.013517314568161964,99.758
EOF1,23.0,21.0,0.013506950810551643,99.758
EOF1,23.0,21.5,0.013498864136636257,99.758
EOF1,23.0,22.0,0.013499858789145947,99.758
EOF1,23.0,22.5,0.013497631996870041,99.758
EOF1,23.0,23.0,0.013499942608177662,99.758
EOF1,23.0,23.5,0.013499874621629715,99.758
EOF1,23.0,24.0,0.0135011812672019,99.758
EOF1,23.0,24.5,0.01350307185202837,99.758
EOF1,23.0,25.0,0.013504899106919765,99.758
EOF1,23.0,25.5,0.013510474003851414,99.758
EOF1,23.0,26.0,0.013516072183847427,99.758
EOF1,23.0,26.5,0.01351844146847725,99.758
EOF1,23.0,27.0,0.013518323190510273,99.758
EOF1,23.0,27.5,0.013526814058423042,99.758
EOF1,23.0,28.0,0.013532205484807491,99.758
EOF1,23.0,28.5,0.013534682802855968,99.758
EOF1,23.0,29.0,0.013534198515117168,99.758
EOF1,23.0,29.5,0.013535299338400364,99.758
EOF1,23.0,30.0,0.013535021804273129,99.758
EOF1,23.0,30.5,0.013535873033106327,99.758
EOF1,23.0,31.0,0.01353511307388544,99.758
EOF1,23.0,31.5,0.013539140112698078,99.758
EOF1,23.0,32.0,0.013545927591621876,99.758
EOF1,23.0,32.5,0.013547527603805065,99.758
EOF1,23.0,33.0,0.013538016006350517,99.758
EOF1,23.0,33.5,0.013518101535737514,99.758
EOF1,23.0,34.0,0.013508298434317112,99.758
EOF1,23.0,34.5,0.013512739911675453,99.758
EOF1,23.5,0.5,0.013376661576330662,99.758
EOF1,23.5,1.0,0.013384494930505753,99.758
EOF1,23.5,1.5,0.0133898314088583,99.758
EOF1,23.5,2.0,0.013395889662206173,99.758
EOF1,23.5,2.5,0.013412750326097012,99.758
EOF1,23.5,3.0,0.013433161191642284,99.758
EOF1,23.5,3.5,0.013451035134494305,99.758
EOF1,23.5,4.0,0.013479269109666348,99.758
EOF1,23.5,4.5,0.01351072546094656,99.758
EOF1,23.5,5.0,0.013529489748179913,99.758
EOF1,23.5,5.5,0.013532919809222221,99.758
EOF1,23.5,6.0,0.013543625362217426,99.758
EOF1,23.5,6.5,0.013546429574489594,99.758
EOF1,23.5,7.0,0.013546926900744438,99.758
EOF1,23.5,7.5,0.013544966466724873,99.758
EOF1,23.5,8.0,0.013547138310968876,99.758
EOF1,23.5,8.5,0.013549148105084896,99.758
EOF1,23.5,9.0,0.013546554371714592,99.758
EOF1,23.5,9.5,0.013542366214096546,99.758
EOF1,23.5,10.0,0.013545088469982147,99.758
EOF1,23.5,10.5,0.013546563684940338,99.758
EOF1,23.5,11.0,0.013547209091484547,99.758
EOF1,23.5,11.5,0.013546054251492023,99.758
EOF1,23.5,12.0,0.013541762717068195,99.758
EOF1,23.5,12.5,0.013536418788135052,99.758
EOF1,23.5,13.0,0.013532420620322227,99.758
EOF1,23.5,13.5,0.013527330942451954,99.758
EOF1,23.5,14.0,0.013523731380701065,99.758
EOF1,23.5,14.5,0.013519471511244774,99.758
EOF1,23.5,15.0,0.013514651916921139,99.758
EOF1,23.5,15.5,0.013525856658816338,99.758
EOF1,23.5,16.0,0.013535358011722565,99.758
EOF1,23.5,16.5,0.01354292593896389,99.758
EOF1,23.5,17.0,0.013547247275710106,99.758
EOF1,23.5,17.5,0.01354940701276064,99.758
EOF1,23.5,18.0,0.013549701310694218,99.758
EOF1,23.5,18.5,0.013547543436288834,99.758
EOF1,23.5,19.0,0.013543586246669292,99.758
EOF1,23.5,19.5,0.01354101300239563,99.758
EOF1,23.5,20.0,0.013536198064684868,99.758
EOF1,23.5,20.5,0.013528075069189072,99.758
EOF1,23.5,21.0,0.013518991880118847,99.758
EOF1,23.5,21.5,0.013508392497897148,99.758
EOF1,23.5,22.0,0.013495455496013165,99.758
EOF1,23.5,22.5,0.013491364195942879,99.758
EOF1,23.5,23.0,0.01349299494177103,99.758
EOF1,23.5,23.5,0.013496367260813713,99.758
EOF1,23.5,24.0,0.0134989432990551,99.758
EOF1,23.5,24.5,0.01350108627229929,99.758
EOF1,23.5,25.0,0.013503307476639748,99.758
EOF1,23.5,25.5,0.013504501432180405,99.758
EOF1,23.5,26.0,0.01350637897849083,99.758
EOF1,23.5,26.5,0.013510006479918957,99.758
EOF1,23.5,27.0,0.013510850258171558,99.758
EOF1,23.5,27.5,0.013511015102267265,99.758
EOF1,23.5,28.0,0.013515724800527096,99.758
EOF1,23.5,28.5,0.01352339331060648,99.758
EOF1,23.5,29.0,0.013526477850973606,99.758
EOF1,23.5,29.5,0.013524940237402916,99.758
EOF1,23.5,30.0,0.01352445874363184,99.758
EOF1,23.5,30.5,0.013526558876037598,99.758
EOF1,23.5,31.0,0.0135344872251153,99.758
EOF1,23.5,31.5,0.013540615327656269,99.758
EOF1,23.5,32.0,0.013547307811677456,99.758
EOF1,23.5,32.5,0.013548471964895725,99.758
EOF1,23.5,33.0,0.013531651347875595,99.758
EOF1,23.5,33.5,0.01350485347211361,99.758
EOF1,23.5,34.0,0.013492800295352936,99.758
EOF1,23.5,34.5,0.013501003384590149,99.758
EOF1,24.0,0.5,0.013344237580895424,99.758
EOF1,24.0,1.0,0.01335340179502964,99.758
EOF1,24.0,1.5,0.0133600402623415,99.758
EOF1,24.0,2.0,0.013369611464440823,99.758
EOF1,24.0,2.5,0.013392993248999119,99.758
EOF1,24.0,3.0,0.013413997367024422,99.758
EOF1,24.0,3.5,0.013431208208203316,99.758
EOF1,24.0,4.0,0.01345834881067276,99.758
EOF1,24.0,4.5,0.013493343256413937,99.758
EOF1,24.0,5.0,0.013515835627913475,99.758
EOF1,24.0,5.5,0.013525991700589657,99.758
EOF1,24.0,6.0,0.013531122356653214,99.758
EOF1,24.0,6.5,0.013532711192965508,99.758
EOF1,24.0,7.0,0.01353208813816309,99.758
EOF1,24.0,7.5,0.013529079966247082,99.758
EOF1,24.0,8.0,0.013537724502384663,99.758
EOF1,24.0,8.5,0.01354246772825718,99.758
EOF1,24.0,9.0,0.013542663305997849,99.758
EOF1,24.0,9.5,0.013540530577301979,99.758
EOF1,24.0,10.0,0.013542946428060532,99.758
EOF1,24.0,10.5,0.01354410219937563,99.758
EOF1,24.0,11.0,0.013544823043048382,99.758
EOF1,24.0,11.5,0.013546755537390709,99.758
EOF1,24.0,12.0,0.013543969951570034,99.758
EOF1,24.0,12.5,0.013539227657020092,99.758
EOF1,24.0,13.0,0.013533477671444416,99.758
EOF1,24.0,13.5,0.013529819436371326,99.758
EOF1,24.0,14.0,0.013526450842618942,99.758
EOF1,24.0,14.5,0.013522442430257797,99.758
EOF1,24.0,15.0,0.013521571643650532,99.758
EOF1,24.0,15.5,0.013531683944165707,99.758
EOF1,24.0,16.0,0.013540028594434261,99.758
EOF1,24.0,16.5,0.013546356000006199,99.758
EOF1,24.0,17.0,0.01354510523378849,99.758
EOF1,24.0,17.5,0.013546692207455635,99.758
EOF1,24.0,18.0,0.01354643888771534,99.758
EOF1,24.0,18.5,0.013544539920985699,99.758
EOF1,24.0,19.0,0.013545237481594086,99.758
EOF1,24.0,19.5,0.013544300571084023,99.758
EOF1,24.0,20.0,0.013540077023208141,99.758
EOF1,24.0,20.5,0.013532652519643307,99.758
EOF1,24.0,21.0,0.01352422870695591,99.758
EOF1,24.0,21.5,0.013514308258891106,99.758
EOF1,24.0,22.0,0.013502136804163456,99.758
EOF1,24.0,22.5,0.013497659005224705,99.758
EOF1,24.0,23.0,0.013494415208697319,99.758
EOF1,24.0,23.5,0.013498084619641304,99.758
EOF1,24.0,24.0,0.013500924222171307,99.758
EOF1,24.0,24.5,0.013498268090188503,99.758
EOF1,24.0,25.0,0.013490138575434685,99.758
EOF1,24.0,25.5,0.013492878526449203,99.758
EOF1,24.0,26.0,0.013494581915438175,99.758
EOF1,24.0,26.5,0.013495680876076221,99.758
EOF1,24.0,27.0,0.01349642314016819,99.758
EOF1,24.0,27.5,0.0134964594617486,99.758
EOF1,24.0,28.0,0.013509673066437244,99.758
EOF1,24.0,28.5,0.013522583059966564,99.758
EOF1,24.0,29.0,0.013527420349419117,99.758
EOF1,24.0,29.5,0.013527457602322102,99.758
EOF1,24.0,30.0,0.013524830341339111,99.758
EOF1,24.0,30.5,0.013533451594412327,99.758
EOF1,24.0,31.0,0.013540346175432205,99.758
EOF1,24.0,31.5,0.013545341789722443,99.758
EOF1,24.0,32.0,0.013548593036830425,99.758
EOF1,24.0,32.5,0.013548264279961586,99.758
EOF1,24.0,33.0,0.01352967694401741,99.758
EOF1,24.0,33.5,0.013498728163540363,99.758
EOF1,24.0,34.0,0.013487521559000015,99.758
EOF1,24.0,34.5,0.013499455526471138,99.758
EOF1,24.5,0.5,0.013365424238145351,99.758
EOF1,24.5,1.0,0.013333833776414394,99.758
EOF1,24.5,1.5,0.013333099894225597,99.758
EOF1,24.5,2.0,0.013346321880817413,99.758
EOF1,24.5,2.5,0.013369712978601456,99.758
EOF1,24.5,3.0,0.013389406725764275,99.758
EOF1,24.5,3.5,0.013403144665062428,99.758
EOF1,24.5,4.0,0.013430221006274223,99.758
EOF1,24.5,4.5,0.013466164469718933,99.758
EOF1,24.5,5.0,0.01348686870187521,99.758
EOF1,24.5,5.5,0.013501418754458427,99.758
EOF1,24.5,6.0,0.013511022552847862,99.758
EOF1,24.5,6.5,0.01351326983422041,99.758
EOF1,24.5,7.0,0.01351006980985403,99.758
EOF1,24.5,7.5,0.013505506329238415,99.758
EOF1,24.5,8.0,0.013516489416360855,99.758
EOF1,24.5,8.5,0.01352656725794077,99.758
EOF1,24.5,9.0,0.013532181270420551,99.758
EOF1,24.5,9.5,0.01353335753083229,99.758
EOF1,24.5,10.0,0.01353456825017929,99.758
EOF1,24.5,10.5,0.01353990938514471,99.758
EOF1,24.5,11.0,0.01354456227272749,99.758
EOF1,24.5,11.5,0.013547190465033054,99.758
EOF1,24.5,12.0,0.013546627014875412,99.758
EOF1,24.5,12.5,0.013542593456804752,99.758
EOF1,24.5,13.0,0.01353802066296339,99.758
EOF1,24.5,13.5,0.013535813428461552,99.758
EOF1,24.5,14.0,0.013535643927752972,99.758
EOF1,24.5,14.5,0.01353808306157589,99.758
EOF1,24.5,15.0,0.013536962680518627,99.758
EOF1,24.5,15.5,0.013543329201638699,99.758
EOF1,24.5,16.0,0.013544483110308647,99.758
EOF1,24.5,16.5,0.013540869578719139,99.758
EOF1,24.5,17.0,0.013537545688450336,99.758
EOF1,24.5,17.5,0.01353765930980444,99.758
EOF1,24.5,18.0,0.013536452315747738,99.758
EOF1,24.5,18.5,0.013521738350391388,99.758
EOF1,24.5,19.0,0.013525172136723995,99.758
EOF1,24.5,19.5,0.013542748056352139,99.758
EOF1,24.5,20.0,0.013540449552237988,99.758
EOF1,24.5,20.5,0.013533737510442734,99.758
EOF1,24.5,21.0,0.013525447808206081,99.758
EOF1,24.5,21.5,0.013518589548766613,99.758
EOF1,24.5,22.0,0.013516680337488651,99.758
EOF1,24.5,22.5,0.013508903793990612,99.758
EOF1,24.5,23.0,0.01350989006459713,99.758
EOF1,24.5,23.5,0.013503851369023323,99.758
EOF1,24.5,24.0,0.01350361481308937,99.758
EOF1,24.5,24.5,0.013502722606062889,99.758
EOF1,24.5,25.0,0.013487204909324646,99.758
EOF1,24.5,25.5,0.013464481569826603,99.758
EOF1,24.5,26.0,0.013468879275023937,99.758
EOF1,24.5,26.5,0.013470709323883057,99.758
EOF1,24.5,27.0,0.01347036100924015,99.758
EOF1,24.5,27.5,0.013502916321158409,99.758
EOF1,24.5,28.0,0.013526780530810356,99.758
EOF1,24.5,28.5,0.013537067919969559,99.758
EOF1,24.5,29.0,0.013539852574467659,99.758
EOF1,24.5,29.5,0.013539285399019718,99.758
EOF1,24.5,30.0,0.013537661172449589,99.758
EOF1,24.5,30.5,0.01354425773024559,99.758
EOF1,24.5,31.0,0.013547642156481743,99.758
EOF1,24.5,31.5,0.013547905720770359,99.758
EOF1,24.5,32.0,0.013549312017858028,99.758
EOF1,24.5,32.5,0.013546443544328213,99.758
EOF1,24.5,33.0,0.013532975688576698,99.758
EOF1,24.5,33.5,0.013511301949620247,99.758
EOF1,24.5,34.0,0.013500602915883064,99.758
EOF1,24.5,34.5,0.013506214134395123,99.758
EOF2,-14.5,0.5,-0.01660900004208088,0.112
EOF2,-14.5,1.0,-0.016622211784124374,0.112
EOF2,-14.5,1.5,-0.016137083992362022,0.112
EOF2,-14.5,2.0,-0.015709826722741127,0.112
EOF2,-14.5,2.5,-0.015956319868564606,0.112
EOF2,-14.5,3.0,-0.0165031086653471,0.112
EOF2,-14.5,3.5,-0.01714862883090973,0.112
EOF2,-14.5,4.0,-0.01790313608944416,0.112
EOF2,-14.5,4.5,-0.01877271942794323,0.112
EOF2,-14.5,5.0,-0.0196024589240551,0.112
EOF2,-14.5,5.5,-0.02042972482740879,0.112
EOF2,-14.5,6.0,-0.020661484450101852,0.112
EOF2,-14.5,6.5,-0.020711461082100868,0.112
EOF2,-14.5,7.0,-0.021054478362202644,0.112
EOF2,-14.5,7.5,-0.021699316799640656,0.112
EOF2,-14.5,8.0,-0.02285052090883255,0.112
EOF2,-14.5,8.5,-0.02383395843207836,0.112
EOF2,-14.5,9.0,-0.02466411516070366,0.112
EOF2,-14.5,9.5,-0.025410037487745285,0.112
EOF2,-14.5,10.0,-0.02593258209526539,0.112
EOF2,-14.5,10.5,-0.026442011818289757,0.112
EOF2,-14.5,11.0,-0.026946520432829857,0.112
EOF2,-14.5,11.5,-0.022535452619194984,0.112
EOF2,-14.5,12.0,-0.014161629602313042,0.112
EOF2,-14.5,12.5,-0.006459122523665428,0.112
EOF2,-14.5,13.0,0.0004413485585246235,0.112
EOF2,-14.5,13.5,0.0027419538237154484,0.112
EOF2,-14.5,14.0,0.003606313606724143,0.112
EOF2,-14.5,14.5,0.004139657132327557,0.112
EOF2,-14.5,15.0,0.004363232292234898,0.112
EOF2,-14.5,15.5,0.0033196706790477037,0.112
EOF2,-14.5,16.0,0.002624396700412035,0.112
EOF2,-14.5,16.5,0.0022567466367036104,0.112
EOF2,-14.5,17.0,0.00254086428321898,0.112
EOF2,-14.5,17.5,0.004734949208796024,0.112
EOF2,-14.5,18.0,0.006094703916460276,0.112
EOF2,-14.5,18.5,0.007178871426731348,0.112
EOF2,-14.5,19.0,0.008007233031094074,0.112
EOF2,-14.5,19.5,0.008583702147006989,0.112
EOF2,-14.5,20.0,0.009134610183537006,0.112
EOF2,-14.5,20.5,0.009615919552743435,0.112
EOF2,-14.5,21.0,0.010149994865059853,0.112
EOF2,-14.5,21.5,0.010730474255979061,0.112
EOF2,-14.5,22.0,0.0113900788128376,0.112
EOF2,-14.5,22.5,0.012048543430864811,0.112
EOF2,-14.5,23.0,0.011645079590380192,0.112
EOF2,-14.5,23.5,0.011232711374759674,0.112
EOF2,-14.5,24.0,0.011368336156010628,0.112
EOF2,-14.5,24.5,0.01170097291469574,0.112
EOF2,-14.5,25.0,0.012058489955961704,0.112
EOF2,-14.5,25.5,0.012414067052304745,0.112
EOF2,-14.5,26.0,0.012772230431437492,0.112
EOF2,-14.5,26.5,0.012687637470662594,0.112
EOF2,-14.5,27.0,0.012155425734817982,0.112
EOF2,-14.5,27.5,0.011631142348051071,0.112
EOF2,-14.5,28.0,0.011132299900054932,0.112
EOF2,-14.5,28.5,0.010086936876177788,0.112
EOF2,-14.5,29.0,0.008858304470777512,0.112
EOF2,-14.5,29.5,0.0076368991285562515,0.112
EOF2,-14.5,30.0,0.006422839127480984,0.112
EOF2,-14.5,30.5,0.006189029663801193,0.112
EOF2,-14.5,31.0,0.005592091474682093,0.112
EOF2,-14.5,31.5,0.004633596632629633,0.112
EOF2,-14.5,32.0,0.003854866838082671,0.112
EOF2,-14.5,32.5,0.003613807959482074,0.112
EOF2,-14.5,33.0,0.0033720103092491627,0.112
EOF2,-14.5,33.5,0.0031834400724619627,0.112
EOF2,-14.5,34.0,0.001931883511133492,0.112
EOF2,-14.5,34.5,-0.0003418304258957505,0.112
EOF2,-14.0,0.5,-0.017039792612195015,0.112
EOF2,-14.0,1.0,-0.01638646610081196,0.112
EOF2,-14.0,1.5,-0.01573880948126316,0.112
EOF2,-14.0,2.0,-0.015319444239139557,0.112
EOF2,-14.0,2.5,-0.015564258210361004,0.112
EOF2,-14.0,3.0,-0.0158073753118515,0.112
EOF2,-14.0,3.5,-0.01615237444639206,0.112
EOF2,-14.0,4.0,-0.01690797507762909,0.112
EOF2,-14.0,4.5,-0.01777440309524536,0.112
EOF2,-14.0,5.0,-0.018643690273165703,0.112
EOF2,-14.0,5.5,-0.019483238458633423,0.112
EOF2,-14.0,6.0,-0.01972895860671997,0.112
EOF2,-14.0,6.5,-0.02037932351231575,0.112
EOF2,-14.0,7.0,-0.021026359871029854,0.112
EOF2,-14.0,7.5,-0.021665731444954872,0.112
EOF2,-14.0,8.0,-0.022811902686953545,0.112
EOF2,-14.0,8.5,-0.02394723705947399,0.112
EOF2,-14.0,9.0,-0.02506597340106964,0.112
EOF2,-14.0,9.5,-0.025807032361626625,0.112
EOF2,-14.0,10.0,-0.026334095746278763,0.112
EOF2,-14.0,10.5,-0.026847027242183685,0.112
EOF2,-14.0,11.0,-0.027358056977391243,0.112
EOF2,-14.0,11.5,-0.022887097671628,0.112
EOF2,-14.0,12.0,-0.014420390129089355,0.112
EOF2,-14.0,12.5,-0.007036860566586256,0.112
EOF2,-14.0,13.0,-0.00034419348230585456,0.112
EOF2,-14.0,13.5,0.001972342375665903,0.112
EOF2,-14.0,14.0,0.002275768667459488,0.112
EOF2,-14.0,14.5,0.002560501918196678,0.112
EOF2,-14.0,15.0,0.0028242492116987705,0.112
EOF2,-14.0,15.5,0.0018073057290166616,0.112
EOF2,-14.0,16.0,0.000822709989733994,0.112
EOF2,-14.0,16.5,-0.00012628656986635178,0.112
EOF2,-14.0,17.0,0.00018981444009114057,0.112
EOF2,-14.0,17.5,0.002409177366644144,0.112
EOF2,-14.0,18.0,0.004595005884766579,0.112
EOF2,-14.0,18.5,0.006483052391558886,0.112
EOF2,-14.0,19.0,0.007310008630156517,0.112
EOF2,-14.0,19.5,0.007824495434761047,0.112
EOF2,-14.0,20.0,0.00831419788300991,0.112
EOF2,-14.0,20.5,0.00879684928804636,0.112
EOF2,-14.0,21.0,0.009328274056315422,0.112
EOF2,-14.0,21.5,0.009877652861177921,0.112
EOF2,-14.0,22.0,0.01043917890638113,0.112
EOF2,-14.0,22.5,0.011066265404224396,0.112
EOF2,-14.0,23.0,0.01084326021373272,0.112
EOF2,-14.0,23.5,0.011159886606037617,0.112
EOF2,-14.0,24.0,0.011478499509394169,0.112
EOF2,-14.0,24.5,0.011810990050435066,0.112
EOF2,-14.0,25.0,0.012166650965809822,0.112
EOF2,-14.0,25.5,0.01252620480954647,0.112
EOF2,-14.0,26.0,0.01288682036101818,0.112
EOF2,-14.0,26.5,0.012798775918781757,0.112
EOF2,-14.0,27.0,0.012294089421629906,0.112
EOF2,-14.0,27.5,0.01180118415504694,0.112
EOF2,-14.0,28.0,0.011308446526527405,0.112
EOF2,-14.0,28.5,0.010272389277815819,0.112
EOF2,-14.0,29.0,0.009068584069609642,0.112
EOF2,-14.0,29.5,0.007862120866775513,0.112
EOF2,-14.0,30.0,0.006656873971223831,0.112
EOF2,-14.0,30.5,0.006425596307963133,0.112
EOF2,-14.0,31.0,0.006197413429617882,0.112
EOF2,-14.0,31.5,0.005962216295301914,0.112
EOF2,-14.0,32.0,0.0051885307766497135,0.112
